Municipality Code	Street Code	Street Name	Street House number from	Street House Number to	Street House Number even[L]/odd[U]	Post Code	Locality
320	470	Kastanievej         	1	43	U	4690	Haslev              
320	471	Kastanievej         	2	22	L	4683	R¿nnede             
320	471	Kastanievej         	1	35	U	4683	R¿nnede             
320	472	Kastanievej         	1	27	U	4640	Faxe                
320	473	Kattesundet         	2	16	L	4640	Faxe                
320	474	Kelstrupvej         	2	30	L	4690	Haslev              
320	474	Kelstrupvej         	1	23	U	4690	Haslev              
320	476	Kikkenborgvej       	2	006Z	L	4640	Faxe                
320	476	Kikkenborgvej       	1	3	U	4640	Faxe                
320	477	Kildeagervej        	2	6	L	4690	Haslev              
320	477	Kildeagervej        	1	7	U	4690	Haslev              
320	479	Kildebakkevej       	2	30	L	4690	Haslev              
320	479	Kildebakkevej       	1	41	U	4690	Haslev              
320	481	Kildebovej          	2	12	L	4690	Haslev              
320	481	Kildebovej          	1	27	U	4690	Haslev              
320	483	KildegŒrdsvej       	002A	002B	L	4690	Haslev              
320	483	KildegŒrdsvej       	6	6	L	4100	Ringsted            
320	483	KildegŒrdsvej       	1	1	U	4690	Haslev              
320	483	KildegŒrdsvej       	3	7	U	4100	Ringsted            
320	484	Kildeh¿jen          	2	052B	L	4690	Haslev              
320	484	Kildeh¿jen          	1	051B	U	4690	Haslev              
320	485	Kildekrogen         	2	16	L	4690	Haslev              
320	485	Kildekrogen         	1	15	U	4690	Haslev              
320	487	Kildespringet       	2	14	L	4690	Haslev              
320	487	Kildespringet       	1	15	U	4690	Haslev              
320	489	Kildevang           	4	34	L	4690	Haslev              
320	489	Kildevang           	1	25	U	4690	Haslev              
320	490	Kildevej            	2	004Z	L	4653	Karise              
320	490	Kildevej            	1	25	U	4653	Karise              
320	491	Kirkepladsen        	2	012B	L	4690	Haslev              
320	491	Kirkepladsen        	1	1	U	4690	Haslev              
320	492	Kirkeskoven         	2	2	L	4640	Faxe                
320	492	Kirkeskoven         	1	1	U	4640	Faxe                
320	493	Kirkeskovvej        	2	2	L	4640	Faxe                
320	493	Kirkeskovvej        	4	22	L	4640	Faxe                
320	493	Kirkeskovvej        	3	3	U	4640	Faxe                
320	494	Kirkestien          	2	4	L	4653	Karise              
320	494	Kirkestien          	1	3	U	4653	Karise              
320	495	Kirkestr¾de         	2	14	L	4690	Haslev              
320	495	Kirkestr¾de         	1	1	U	4690	Haslev              
320	496	Kirketorvet         	2	028Z	L	4640	Faxe                
320	496	Kirketorvet         	1	011Z	U	4640	Faxe                
320	497	Kirkevej            	2	24	L	4690	Haslev              
320	497	Kirkevej            	1	7	U	4690	Haslev              
320	498	Kirkevej            	2	020Z	L	4640	Faxe                
320	498	Kirkevej            	1	025Z	U	4640	Faxe                
320	499	Kirkev¾nget         	2	14	L	4690	Haslev              
320	499	Kirkev¾nget         	1	13	U	4690	Haslev              
320	500	Kirkev¾nget         	2	16	L	4654	Faxe Ladeplads      
320	500	Kirkev¾nget         	1	31	U	4654	Faxe Ladeplads      
320	501	Kirseb¾rvej         	2	30	L	4654	Faxe Ladeplads      
320	501	Kirseb¾rvej         	1	35	U	4654	Faxe Ladeplads      
320	502	Kirseb¾rvej         	4	12	L	4690	Haslev              
320	504	Kissendrupvej       	2	36	L	4654	Faxe Ladeplads      
320	504	Kissendrupvej       	38	56	L	4640	Faxe                
320	504	Kissendrupvej       	1	011Z	U	4654	Faxe Ladeplads      
320	504	Kissendrupvej       	13	21	U	4640	Faxe                
320	506	Klinteby            	2	6	L	4654	Faxe Ladeplads      
320	506	Klinteby            	1	5	U	4654	Faxe Ladeplads      
320	507	Klintevej           	2	52	L	4654	Faxe Ladeplads      
320	507	Klintevej           	1	031Z	U	4654	Faxe Ladeplads      
320	508	Klostervej          	2	8	L	4640	Faxe                
320	508	Klostervej          	1	005Z	U	4640	Faxe                
320	509	Kl¿vervej           	2	20	L	4653	Karise              
320	509	Kl¿vervej           	1	23	U	4653	Karise              
320	510	Kl¿verv¾nget        	2	62	L	4690	Haslev              
320	510	Kl¿verv¾nget        	1	57	U	4690	Haslev              
320	511	Knopmosevej         	2	8	L	4654	Faxe Ladeplads      
320	511	Knopmosevej         	1	7	U	4654	Faxe Ladeplads      
320	512	Knudsvej            	2	004Z	L	4640	Faxe                
320	512	Knudsvej            	1	009Z	U	4640	Faxe                
320	514	Koldinghus Alle     	2	6	L	4690	Haslev              
320	514	Koldinghus Alle     	1	5	U	4690	Haslev              
320	517	KongstedgŒrdsvej    	2	40	L	4683	R¿nnede             
320	517	KongstedgŒrdsvej    	1	71	U	4683	R¿nnede             
320	518	Kongstedvej         	2	18	L	4683	R¿nnede             
320	518	Kongstedvej         	001A	19	U	4683	R¿nnede             
320	521	Konradsfeldvej      	2	2	L	4690	Haslev              
320	521	Konradsfeldvej      	1	1	U	4690	Haslev              
320	522	Konsulatparken      	2	8	L	4640	Faxe                
320	522	Konsulatparken      	1	9	U	4640	Faxe                
320	523	Koralvej            	    	    	L	4640	Faxe                
320	524	Kornagervej         	2	140	L	4640	Faxe                
320	524	Kornagervej         	1	103	U	4640	Faxe                
320	525	Korsagervej         	2	10	L	4690	Haslev              
320	525	Korsagervej         	1	9	U	4690	Haslev              
320	526	Krageborgvej        	2	10	L	4640	Faxe                
320	526	Krageborgvej        	1	13	U	4640	Faxe                
320	528	KroggŒrden          	    	    	L	4690	Haslev              
320	529	Krogv¾nget          	2	20	L	4683	R¿nnede             
320	529	Krogv¾nget          	1	19	U	4683	R¿nnede             
320	530	Krokusvej           	2	10	L	4683	R¿nnede             
320	530	Krokusvej           	1	7	U	4683	R¿nnede             
320	531	Kruseb¾kvej         	2	008Z	L	4654	Faxe Ladeplads      
320	531	Kruseb¾kvej         	1	13	U	4654	Faxe Ladeplads      
320	532	Krygersvej          	2	020Z	L	4654	Faxe Ladeplads      
320	532	Krygersvej          	1	019Z	U	4654	Faxe Ladeplads      
320	533	Kulagervej          	2	26	L	4653	Karise              
320	533	Kulagervej          	1	45	U	4653	Karise              
320	534	Kv¾devej            	2	12	L	4690	Haslev              
320	534	Kv¾devej            	1	11	U	4690	Haslev              
320	535	Kv¾rredevej         	2	20	L	4690	Haslev              
320	535	Kv¾rredevej         	22	22	L	4682	Tureby              
320	535	Kv¾rredevej         	1	7	U	4690	Haslev              
320	535	Kv¾rredevej         	11	37	U	4690	Haslev              
320	537	K¾derupvej          	2	30	L	4682	Tureby              
320	537	K¾derupvej          	1	21	U	4682	Tureby              
320	538	K¾ragervej          	2	16	L	4690	Haslev              
320	538	K¾ragervej          	9	13	U	4690	Haslev              
320	539	K¾rlunden           	2	16	L	4653	Karise              
320	539	K¾rlunden           	1	21	U	4653	Karise              
320	540	K¾rsangervej        	2	16	L	4683	R¿nnede             
320	540	K¾rsangervej        	1	13	U	4683	R¿nnede             
320	542	K¾rsv¾nget          	2	10	L	4640	Faxe                
320	542	K¾rsv¾nget          	1	25	U	4640	Faxe                
320	543	K¾rvej              	2	10	L	4653	Karise              
320	543	K¾rvej              	1	005Z	U	4653	Karise              
320	545	K¾rvej              	2	20	L	4683	R¿nnede             
320	545	K¾rvej              	001Z	007Z	U	4683	R¿nnede             
320	546	K¾rvej              	2	16	L	4690	Haslev              
320	546	K¾rvej              	1	7	U	4690	Haslev              
320	547	K¿benhavnsvej       	    	    	L	4690	Haslev              
320	548	K¿gevej             	002A	16	L	4690	Haslev              
320	548	K¿gevej             	100	110	L	4690	Haslev              
320	548	K¿gevej             	1	29	U	4690	Haslev              
320	548	K¿gevej             	39	61	U	4690	Haslev              
320	548	K¿gevej             	101	111	U	4690	Haslev              
320	550	K¿gevej             	2	14	L	4640	Faxe                
320	550	K¿gevej             	28	028Z	L	4640	Faxe                
320	550	K¿gevej             	30	92	L	4653	Karise              
320	550	K¿gevej             	94	94	L	4653	Karise              
320	550	K¿gevej             	1	3	U	4640	Faxe                
320	550	K¿gevej             	11	061Z	U	4653	Karise              
320	550	K¿gevej             	63	67	U	4653	Karise              
320	551	K¿rvelvej           	2	6	L	4683	R¿nnede             
320	551	K¿rvelvej           	1	17	U	4683	R¿nnede             
320	553	Ladefogedvej        	    	    	L	4690	Haslev              
320	554	Langdalen           	2	10	L	4690	Haslev              
320	554	Langdalen           	1	11	U	4690	Haslev              
320	555	Langesnogvej        	2	2	L	4690	Haslev              
320	555	Langesnogvej        	1	3	U	4690	Haslev              
320	559	Leestrup Byvej      	2	22	L	4733	Tappern¿je          
320	559	Leestrup Byvej      	1	13	U	4733	Tappern¿je          
320	560	Leestrup Skovvej    	2	10	L	4640	Faxe                
320	560	Leestrup Skovvej    	12	24	L	4733	Tappern¿je          
320	560	Leestrup Skovvej    	1	15	U	4640	Faxe                
320	560	Leestrup Skovvej    	17	27	U	4733	Tappern¿je          
320	561	Leestrupvej         	2	36	L	4683	R¿nnede             
320	561	Leestrupvej         	38	40	L	4733	Tappern¿je          
320	561	Leestrupvej         	1	35	U	4683	R¿nnede             
320	561	Leestrupvej         	37	39	U	4733	Tappern¿je          
320	562	Leestrupvej         	2	8	L	4640	Faxe                
320	562	Leestrupvej         	1	9	U	4640	Faxe                
320	563	Leragervej          	2	026Z	L	4640	Faxe                
320	563	Leragervej          	1	23	U	4640	Faxe                
320	564	Leragervej          	2	22	L	4690	Haslev              
320	564	Leragervej          	1	31	U	4690	Haslev              
320	565	Lergravsvej         	72	74	L	4100	Ringsted            
320	566	LergŒrdsvej         	32	50	L	4640	Faxe                
320	566	LergŒrdsvej         	31	51	U	4640	Faxe                
320	567	Levetofte           	    	    	L	4690	Haslev              
320	568	Levetoftevej        	2	30	L	4690	Haslev              
320	568	Levetoftevej        	001A	43	U	4690	Haslev              
320	570	Liden Kirstens Vej  	2	10	L	4653	Karise              
320	570	Liden Kirstens Vej  	1	13	U	4653	Karise              
320	571	Liebstokvej         	2	004Z	L	4640	Faxe                
320	572	Ligustervej         	2	6	L	4653	Karise              
320	572	Ligustervej         	1	5	U	4653	Karise              
320	574	Lillievej           	2	12	L	4654	Faxe Ladeplads      
320	574	Lillievej           	1	9	U	4654	Faxe Ladeplads      
320	575	LindegŒrdsparken    	2	116	L	4640	Faxe                
320	575	LindegŒrdsparken    	1	117	U	4640	Faxe                
320	576	LindegŒrdsvej       	2	12	L	4640	Faxe                
320	576	LindegŒrdsvej       	1	13	U	4640	Faxe                
320	577	Lindeparken         	2	24	L	4690	Haslev              
320	577	Lindeparken         	1	19	U	4690	Haslev              
320	577	Lindeparken         	021A	021B	U	4690	Haslev              
320	577	Lindeparken         	23	37	U	4690	Haslev              
320	579	Lindersvoldvej      	2	14	L	4640	Faxe                
320	579	Lindersvoldvej      	1	015Z	U	4640	Faxe                
320	580	Lindevej            	2	24	L	4640	Faxe                
320	580	Lindevej            	1	017Z	U	4640	Faxe                
320	583	Lindevej            	2	64	L	4683	R¿nnede             
320	583	Lindevej            	1	35	U	4683	R¿nnede             
320	586	Lindhardsvej        	2	60	L	4690	Haslev              
320	586	Lindhardsvej        	1	15	U	4690	Haslev              
320	590	Louiselundvej       	001A	001C	U	4690	Haslev              
320	591	Lucernevej          	2	12	L	4653	Karise              
320	591	Lucernevej          	1	11	U	4653	Karise              
320	593	Lucernev¾nget       	2	10	L	4690	Haslev              
320	593	Lucernev¾nget       	1	11	U	4690	Haslev              
320	594	Lundm¿llevej        	1	1	U	4653	Karise              
320	595	Lupinvej            	2	14	L	4690	Haslev              
320	595	Lupinvej            	1	19	U	4690	Haslev              
320	596	Lurh¿jvej           	2	14	L	4683	R¿nnede             
320	596	Lurh¿jvej           	1	15	U	4683	R¿nnede             
320	597	Lygtevej            	2	2	L	4640	Faxe                
320	597	Lygtevej            	1	1	U	4640	Faxe                
320	598	Lyngvej             	2	40	L	4683	R¿nnede             
320	598	Lyngvej             	1	35	U	4683	R¿nnede             
320	600	Lysholm Alle        	2	88	L	4690	Haslev              
320	600	Lysholm Alle        	90	98	L	4690	Haslev              
320	600	Lysholm Alle        	102	120	L	4690	Haslev              
320	600	Lysholm Alle        	5	77	U	4690	Haslev              
320	600	Lysholm Alle        	101	117	U	4690	Haslev              
320	603	Lysholm Ovenvej     	2	24	L	4690	Haslev              
320	603	Lysholm Ovenvej     	1	1	U	4690	Haslev              
320	604	Lysholm Skolevej    	2	10	L	4690	Haslev              
320	604	Lysholm Skolevej    	1	3	U	4690	Haslev              
320	606	Lystrupvej          	2	10	L	4640	Faxe                
320	606	Lystrupvej          	1	19	U	4640	Faxe                
320	607	L¾dalen             	2	4	L	4690	Haslev              
320	607	L¾dalen             	001A	17	U	4690	Haslev              
320	608	L¾gŒrdsvej          	2	008Z	L	4653	Karise              
320	608	L¾gŒrdsvej          	1	013Z	U	4653	Karise              
320	609	L¾rkeh¿jen          	2	14	L	4690	Haslev              
320	609	L¾rkeh¿jen          	1	11	U	4690	Haslev              
320	612	L¾rkevej            	2	4	L	4640	Faxe                
320	612	L¾rkevej            	1	091Z	U	4640	Faxe                
320	615	L¿ngangsstr¾de      	2	4	L	4653	Karise              
320	616	L¿vh¿jen            	2	12	L	4690	Haslev              
320	616	L¿vh¿jen            	1	13	U	4690	Haslev              
320	618	L¿vsangervej        	2	16	L	4683	R¿nnede             
320	618	L¿vsangervej        	1	13	U	4683	R¿nnede             
320	620	Madelung            	2	6	L	4100	Ringsted            
320	620	Madelung            	1	3	U	4100	Ringsted            
320	621	Maglemosen          	2	4	L	4640	Faxe                
320	622	Maglemosevej        	4	52	L	4690	Haslev              
320	622	Maglemosevej        	9	23	U	4690	Haslev              
320	623	Maltvej             	1	13	U	4640	Faxe                
320	624	Marelundsvej        	2	14	L	4640	Faxe                
320	624	Marelundsvej        	1	7	U	4640	Faxe                
320	625	Margretelundsvej    	2	2	L	4640	Faxe                
320	625	Margretelundsvej    	1	5	U	4640	Faxe                
320	626	Margrethevej        	002A	14	L	4690	Haslev              
320	626	Margrethevej        	5	11	U	4690	Haslev              
320	627	Marielunden         	2	30	L	4690	Haslev              
320	627	Marielunden         	1	11	U	4690	Haslev              
320	628	Markstien           	2	2	L	4640	Faxe                
320	628	Markstien           	1	11	U	4640	Faxe                
320	629	Mejerivej           	2	20	L	4690	Haslev              
320	629	Mejerivej           	1	15	U	4690	Haslev              
320	631	Mindevej            	4	10	L	4690	Haslev              
320	631	Mindevej            	3	9	U	4690	Haslev              
320	632	Mirabellevej        	002A	10	L	4690	Haslev              
320	632	Mirabellevej        	1	9	U	4690	Haslev              
320	633	Moltkesvej          	002A	46	L	4690	Haslev              
320	633	Moltkesvej          	50	78	L	4690	Haslev              
320	633	Moltkesvej          	5	71	U	4690	Haslev              
320	635	Morb¾rvej           	2	10	L	4690	Haslev              
320	635	Morb¾rvej           	1	9	U	4690	Haslev              
320	636	Morelvej            	2	022Z	L	4654	Faxe Ladeplads      
